Fecha,AGU_S,AGU_I,AGU_L,AGU,AGU_R,AGU_D,BCN_S,BCN_I,BCN_L,BCN,BCN_R,BCN_D,BCS_S,BCS_I,BCS_L,BCS,BCS_R,BCS_D,CAM_S,CAM_I,CAM_L,CAM,CAM_R,CAM_D,CHP_S,CHP_I,CHP_L,CHP,CHP_R,CHP_D,CHH_S,CHH_I,CHH_L,CHH,CHH_R,CHH_D,CMX_S,CMX_I,CMX_L,CMX,CMX_R,CMX_D,COA_S,COA_I,COA_L,COA,COA_R,COA_D,COL_S,COL_I,COL_L,COL,COL_R,COL_D,DUR_S,DUR_I,DUR_L,DUR,DUR_R,DUR_D,GUA_S,GUA_I,GUA_L,GUA,GUA_R,GUA_D,GRO_S,GRO_I,GRO_L,GRO,GRO_R,GRO_D,HID_S,HID_I,HID_L,HID,HID_R,HID_D,JAL_S,JAL_I,JAL_L,JAL,JAL_R,JAL_D,MIC_S,MIC_I,MIC_L,MIC,MIC_R,MIC_D,MOR_S,MOR_I,MOR_L,MOR,MOR_R,MOR_D,MEX_S,MEX_I,MEX_L,MEX,MEX_R,MEX_D,NAY_S,NAY_I,NAY_L,NAY,NAY_R,NAY_D,NLE_S,NLE_I,NLE_L,NLE,NLE_R,NLE_D,OAX_S,OAX_I,OAX_L,OAX,OAX_R,OAX_D,PUE_S,PUE_I,PUE_L,PUE,PUE_R,PUE_D,QUE_S,QUE_I,QUE_L,QUE,QUE_R,QUE_D,ROO_S,ROO_I,ROO_L,ROO,ROO_R,ROO_D,SLP_S,SLP_I,SLP_L,SLP,SLP_R,SLP_D,SIN_S,SIN_I,SIN_L,SIN,SIN_R,SIN_D,SON_S,SON_I,SON_L,SON,SON_R,SON_D,TAB_S,TAB_I,TAB_L,TAB,TAB_R,TAB_D,TAM_S,TAM_I,TAM_L,TAM,TAM_R,TAM_D,TLA_S,TLA_I,TLA_L,TLA,TLA_R,TLA_D,VER_S,VER_I,VER_L,VER,VER_R,VER_D,YUC_S,YUC_I,YUC_L,YUC,YUC_R,YUC_D,ZAC_S,ZAC_I,ZAC_L,ZAC,ZAC_R,ZAC_D,Susp,Pos_I,Pos_L,Pos,Pos_rep,Susp_rep,Neg_rep,IRAG_Test,Tested_tot,Recovered,Deceased
2020-02-23,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0.0,18.0,0.0,18.0,0.0,0
2020-02-24,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0.0,18.0,0.0,18.0,0.0,0
2020-02-25,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0.0,18.0,44.0,62.0,0.0,0
2020-02-26,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,1.0,18.0,44.0,62.0,0.0,0
2020-02-27,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,1.0,22.0,125.0,147.0,0.0,0
2020-02-28,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,2.0,0.0,2,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,3.0,0.0,3,3.0,3.0,37.0,125.0,165.0,0.0,0
2020-02-29,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,2.0,0.0,2,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,4.0,0.0,4,4.0,8.0,46.0,125.0,175.0,0.0,0
2020-03-01,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,2.0,0.0,2,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,5.0,0.0,5,5.0,11.0,60.0,140.0,205.0,0.0,0
2020-03-02,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,2.0,0.0,2,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,5.0,0.0,5,5.0,21.0,69.0,140.0,214.0,0.0,0
2020-03-03,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,2.0,0.0,2,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,5.0,0.0,5,5.0,39.0,75.0,140.0,220.0,0.0,0
2020-03-04,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,2.0,0.0,2,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,5.0,0.0,5,5.0,26.0,112.0,140.0,257.0,0.0,0
2020-03-05,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,2.0,0.0,2,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,5.0,0.0,5,5.0,35.0,143.0,140.0,288.0,0.0,0
2020-03-06,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,2.0,0.0,2,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,6.0,0.0,6,6.0,36.0,163.0,140.0,309.0,0.0,0
2020-03-07,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,3.0,0.0,3,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,7.0,0.0,7,7.0,30.0,186.0,140.0,333.0,0.0,0
2020-03-08,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,3.0,0.0,3,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,7.0,0.0,7,7.0,24.0,201.0,140.0,348.0,0.0,0
2020-03-09,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,3.0,0.0,3,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,7.0,0.0,7,7.0,12.0,218.0,140.0,365.0,0.0,0
2020-03-10,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,3.0,0.0,3,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,7.0,0.0,7,7.0,37.0,234.0,140.0,381.0,0.0,0
2020-03-11,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,5.0,0.0,5,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,2.0,0.0,2,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,1.0,0.0,1,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,1.0,0.0,1,1.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,12.0,0.0,12,11.0,49.0,264.0,182.0,457.0,1.0,0
2020-03-12,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,5.0,0.0,5,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,3.0,0.0,3,0.0,0,,0.0,0.0,0,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,1.0,0.0,1,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,1.0,0.0,1,1.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,15.0,0.0,15,15.0,82.0,298.0,182.0,495.0,1.0,0
2020-03-13,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,10.0,1.0,11,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,3.0,0.0,3,0.0,0,,0.0,0.0,0,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,2.0,0.0,2,0.0,0,,2.0,2.0,4,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,1.0,0.0,1,1.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,0.0,0.0,0,0.0,0,,1.0,0.0,1,0.0,0,,0.0,0.0,0,0.0,0,,24.0,3.0,27,26.0,105.0,344.0,182.0,552.0,1.0,0
2020-03-14,1.0,0.0,0.0,0,0.0,0,11.0,0.0,0.0,0,0.0,0,7.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,1,0.0,0,0.0,0.0,0.0,0,0.0,0,36.0,15.0,2.0,17,0.0,0,1.0,1.0,0.0,1,0.0,0,0.0,0.0,0.0,0,0.0,0,3.0,1.0,0.0,1,0.0,0,11.0,0.0,0.0,0,0.0,0,6.0,0.0,0.0,0,0.0,0,1.0,0.0,0.0,0,0.0,0,17.0,2.0,0.0,2,0.0,0,4.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,10.0,3.0,0.0,3,1.0,0,0.0,0.0,0.0,0,0.0,0,3.0,3.0,0.0,3,0.0,0,3.0,2.0,0.0,2,0.0,0,1.0,3.0,0.0,3,0.0,0,12.0,2.0,2.0,4,0.0,0,8.0,1.0,0.0,1,0.0,0,3.0,1.0,0.0,1,0.0,0,3.0,1.0,0.0,1,1.0,0,0.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,3.0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0,7.0,0.0,0.0,0,0.0,0,1.0,1.0,0.0,1,0.0,0,2.0,0.0,0.0,0,0.0,0,155.0,37.0,4.0,41,41.0,155.0,404.0,182.0,627.0,2.0,0
